City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,polyarnyy,69.1989,33.4478,11.05,94,100,6.97,RU,1691254152
366,keetmanshoop,-26.5833,18.1333,26.51,13,1,3.09,NA,1691254152
367,alice springs,-23.7,133.8833,11.75,71,0,4.12,AU,1691254152
368,tatahuicapan,18.2333,-94.75,29.74,71,100,1.52,MX,1691254152
369,port hedland,-20.3167,118.5667,20.03,40,40,3.6,AU,1691254152
370,tingo maria,-9.2895,-76.0088,29.17,58,20,1.54,PE,1691254152
371,keelakarai,9.2333,78.7833,29.06,67,99,2.79,IN,1691254152
372,saint-pierre,-21.3393,55.4781,21.82,78,0,8.75,RE,1691254153
373,cockburn town,21.4612,-71.1419,30.98,66,40,4.12,TC,1691254046
374,saudarkrokur,65.7461,-19.6394,11.29,74,51,2.3,IS,1691254153
375,nanao,37.05,136.9667,27.96,93,7,1.27,JP,1691254153
376,woodward,36.4337,-99.3904,22.51,78,40,4.63,US,1691254153
377,muramatsu,37.6833,139.1833,25.12,86,49,1.95,JP,1691254153
378,brisas barra de suchiate,14.55,-92.2167,30.37,60,76,1.46,MX,1691254153
379,dunda,-8.1167,34.25,22.78,38,59,4.74,TZ,1691254153
380,luba,3.4568,8.5547,26.94,89,99,5.54,GQ,1691254153
381,bailesti,44.0167,23.35,36.07,21,25,6.96,RO,1691254154
382,margate,51.3813,1.3862,18.16,91,95,0.89,GB,1691254154
383,stratford,41.1845,-73.1332,29.64,57,0,4.63,US,1691254012
384,panaba,21.2833,-88.2667,35.35,43,39,2.21,MX,1691254154
385,labytnangi,66.6572,66.4183,20.34,57,0,3.17,RU,1691254154
386,ulan bator,47.9077,106.8832,16.07,77,40,2.0,MN,1691254154
387,weno,7.4515,151.8468,25.97,94,100,4.63,FM,1691254154
388,khabarovsk,48.4808,135.0928,13.89,93,40,4.02,RU,1691254093
389,waat,51.1454,6.4958,17.32,88,0,1.54,DE,1691254154
390,corner brook,48.9667,-57.9484,24.09,42,91,4.12,CA,1691254155
391,san antonio oeste,-40.7319,-64.9477,14.17,26,100,7.55,AR,1691254155
392,noosa heads,-26.3833,153.15,15.19,73,29,4.41,AU,1691254155
393,katsuura,35.1333,140.3,26.49,87,0,4.5,JP,1691254155
394,san felipe,10.3399,-68.7425,33.48,42,47,2.34,VE,1691254155
395,wake village,33.4268,-94.1063,36.53,46,0,5.14,US,1691254155
396,namibe,-15.1961,12.1522,19.36,75,0,2.59,AO,1691254155
397,bubaque,11.2833,-15.8333,27.92,76,98,2.48,GW,1691254155
398,leer,53.2316,7.461,19.44,83,100,5.74,DE,1691254155
399,amahai,-3.3333,128.9167,24.41,88,100,4.0,ID,1691254155
400,chibougamau,49.9168,-74.3659,17.79,68,100,6.69,CA,1691254156
401,morondava,-20.2833,44.2833,22.97,71,3,5.77,MG,1691254156
402,khvoynaya,58.9,34.5333,20.36,69,52,1.06,RU,1691254156
403,kapoeta,4.7717,33.5903,27.36,49,94,0.83,SS,1691254156
404,canutama,-6.5339,-64.3831,37.94,27,17,1.96,BR,1691254156
405,hinton,53.4001,-117.5857,21.79,42,0,1.11,CA,1691254156
406,koraput,18.8167,82.7167,21.66,93,55,3.99,IN,1691254157
407,camiri,-20.05,-63.5167,25.88,36,0,0.0,BO,1691254035
408,bayanhongor,46.7167,100.1167,10.33,64,5,0.54,MN,1691254157
409,loreto,22.2667,-101.9667,23.45,45,100,2.11,MX,1691254157
410,yelizovo,53.1873,158.3805,12.08,100,75,2.0,RU,1691254157
411,severnoye,56.3491,78.3619,16.98,66,56,3.71,RU,1691254157
412,bako,5.7833,36.5667,20.04,61,92,1.39,ET,1691254157
413,prince rupert,54.3161,-130.3201,18.05,78,75,1.03,CA,1691254134
414,malpe,13.35,74.7167,26.61,84,93,2.5,IN,1691254158
415,tezu,27.9167,96.1667,24.19,99,100,1.29,IN,1691254158
416,georgetown,5.4112,100.3354,27.96,92,20,1.54,MY,1691254158
417,daru,-9.0763,143.2092,23.78,81,79,6.41,PG,1691254158
418,kirensk,57.7853,108.1119,15.39,80,100,1.6,RU,1691254158
419,dourbali,11.8091,15.8632,28.25,67,97,0.58,TD,1691254158
420,bikenibeu village,1.3673,173.1241,27.98,83,20,2.06,KI,1691254158
421,alvesta,56.8993,14.5556,18.15,61,75,2.57,SE,1691254158
422,lucena,13.9314,121.6172,27.83,87,84,3.12,PH,1691254158
423,abepura,-2.6333,140.5833,23.45,88,20,0.0,ID,1691254159
424,faranah,10.0404,-10.7434,26.75,83,88,1.26,GN,1691254159
425,dong ha,16.8163,107.1003,28.21,68,100,6.09,VN,1691254159
426,feijo,-8.1642,-70.3536,36.51,31,75,0.94,BR,1691254159
427,santo antonio,-6.3106,-35.4789,30.54,46,67,6.03,BR,1691254159
428,burnet,30.7582,-98.2284,36.62,39,0,4.63,US,1691254063
429,biloela,-24.4167,150.5,12.14,87,0,3.36,AU,1691254159
430,puerto deseado,-47.7503,-65.8938,9.86,46,17,8.33,AR,1691254160
431,tolanaro,-25.0319,46.9987,21.04,64,40,6.17,MG,1691254160
432,swakopmund,-22.6833,14.5333,17.47,67,8,5.38,NA,1691254160
433,arawa,-6.2132,155.5367,24.01,94,100,3.19,PG,1691254160
434,gewane,10.1664,40.6453,33.74,31,78,1.09,ET,1691254160
435,cooma,-36.2333,149.1333,1.71,93,51,1.36,AU,1691254160
436,arraial do cabo,-22.9661,-42.0278,25.92,57,0,6.69,BR,1691254160
437,putina,-15.4667,-69.4333,9.22,43,11,2.31,PE,1691254160
438,kabalo,-6.05,26.9167,30.47,30,25,1.82,CD,1691254161
439,pamplona,42.8169,-1.6432,23.32,35,0,9.77,ES,1691254117
440,sirjan,29.452,55.6814,30.04,19,49,2.49,IR,1691254161
441,inhambane,-23.865,35.3833,20.0,88,20,1.54,MZ,1691254161
442,crane,31.3974,-102.3501,34.17,28,1,8.82,US,1691254161
443,revda,56.801,59.9303,20.03,73,99,1.61,RU,1691254161
444,baracoa,20.3467,-74.4958,30.6,72,41,3.01,CU,1691254161
445,hailar,49.2,119.7,13.85,75,30,1.54,CN,1691254161
446,bamboo flat,11.7,92.7167,27.57,84,90,6.22,IN,1691254161
447,rawson,-43.3002,-65.1023,13.34,34,41,5.99,AR,1691254161
448,pangkalpinang,-2.1333,106.1333,25.76,86,15,3.37,ID,1691254162
449,nyurba,63.2842,118.3319,17.72,61,94,4.25,RU,1691254162
450,nadi,-17.8,177.4167,21.0,94,100,0.0,FJ,1691254162
451,east london,-33.0153,27.9116,19.52,59,0,3.09,ZA,1691254162
452,hudiksvall,61.729,17.1036,17.39,63,97,2.82,SE,1691254162
453,antsiranana,-12.2787,49.2917,23.11,77,25,8.95,MG,1691254162
454,norton,-17.8833,30.7,14.86,53,47,3.32,ZW,1691254162
455,connell,46.6635,-118.8611,23.36,57,100,0.89,US,1691254162
456,nosy varika,-20.5833,48.5333,19.4,86,95,2.32,MG,1691254163
457,tijucas,-27.2414,-48.6336,27.15,66,0,3.08,BR,1691254163
458,cadale,2.7603,46.3222,25.53,79,27,7.96,SO,1691254163
459,muskogee,35.5834,-95.3336,30.04,69,75,7.72,US,1691254163
460,ximeicun,24.9639,118.3794,28.95,79,68,1.09,CN,1691254163
461,lansdowne,39.9382,-75.2719,29.19,64,75,3.6,US,1691254163
462,kayyerkan,69.3786,87.7439,17.39,59,4,1.44,RU,1691254163
463,robore,-18.3333,-59.75,36.72,17,1,3.56,BO,1691254163
464,mandalgovi,45.7625,106.2708,18.39,64,43,2.0,MN,1691254163
465,abra pampa,-22.7205,-65.697,14.81,14,0,1.34,AR,1691254163
466,suva,-18.1416,178.4415,20.71,94,100,0.0,FJ,1691254164
467,anna regina,7.2644,-58.5077,30.41,62,59,3.4,GY,1691254164
468,conceicao da barra,-18.5933,-39.7322,26.18,54,7,3.88,BR,1691254164
469,pitimbu,-7.4706,-34.8086,29.33,71,44,4.5,BR,1691254164
470,machico,32.7,-16.7667,28.17,64,20,7.2,PT,1691254164
471,delijan,33.9905,50.6838,31.91,13,11,8.26,IR,1691254164
472,zirc,47.2636,17.8737,17.27,97,100,4.54,HU,1691254164
473,happy valley-goose bay,53.3168,-60.3315,22.17,53,75,5.66,CA,1691254164
474,bengkulu,-3.8004,102.2655,24.53,89,8,2.47,ID,1691254164
475,mizdah,31.4451,12.9801,28.92,44,0,9.35,LY,1691254165
476,cidreira,-30.1811,-50.2056,18.65,85,62,3.26,BR,1691254165
477,stowbtsy,53.4785,26.7434,25.96,69,44,3.47,BY,1691254165
478,freetown,8.484,-13.2299,26.68,82,64,3.68,SL,1691254165
479,shingu,33.7333,135.9833,25.73,92,57,1.57,JP,1691254165
480,quellon,-43.1167,-73.6167,9.14,76,100,2.57,CL,1691254165
481,altusried,47.8,10.2167,17.57,83,76,1.47,DE,1691254165
482,zalegoshch',52.9008,36.8869,27.05,54,84,2.57,RU,1691254165
483,pitkyaranta,61.5734,31.4792,17.89,74,39,4.62,RU,1691254165
484,lobujya,27.95,86.8167,5.36,98,100,1.73,NP,1691254165
485,roma,43.2128,-75.4557,24.65,70,75,0.89,US,1691254165
486,howard springs,-12.497,131.047,24.95,73,6,2.19,AU,1691254166
487,malakal,9.5334,31.6605,22.2,95,100,1.35,SS,1691254166
488,bolobo,-2.1667,16.2333,29.36,35,28,0.55,CD,1691254166
489,galesburg,40.9478,-90.3712,23.98,100,100,7.2,US,1691254166
490,fisterra,42.9049,-9.2629,27.64,85,3,8.43,ES,1691254166
491,domoni,-12.2569,44.5319,24.77,74,33,2.12,KM,1691254166
492,susanville,40.4163,-120.653,22.84,42,0,1.54,US,1691254166
493,shalya,57.2471,58.7298,20.23,70,100,1.29,RU,1691254166
494,juan jose rios,25.75,-108.8333,33.94,51,18,4.49,MX,1691254167
495,port-gentil,-0.7193,8.7815,24.98,78,40,5.66,GA,1691254167
496,ludres,48.6218,6.1618,19.25,72,0,5.14,FR,1691254167
497,phek,25.6667,94.5,16.37,99,100,0.67,IN,1691254167
498,vorkuta,67.5,64.0,19.02,53,0,3.29,RU,1691254167
499,tarko-sale,64.9225,77.785,20.36,49,21,2.75,RU,1691254167
500,tucuma,-0.1833,-50.05,31.84,57,5,3.3,BR,1691254167
501,kamen'-rybolov,44.7481,132.0403,17.39,98,100,4.12,RU,1691254167
502,flying fish cove,-10.4217,105.6791,24.82,94,100,5.66,CX,1691254168
503,fort bragg,35.139,-79.006,31.47,61,0,3.6,US,1691254168
504,peretu,44.05,25.0833,33.14,26,0,10.78,RO,1691253879
505,lucapa,-8.4192,20.7447,24.26,24,50,1.04,AO,1691254168
506,laguna,38.421,-121.4238,31.16,58,0,1.54,US,1691254168
507,dunedin,-45.8742,170.5036,7.11,80,87,3.58,NZ,1691253978
508,saurimo,-9.6608,20.3916,22.86,24,20,1.8,AO,1691254168
509,ziro,27.6333,93.8333,15.88,100,100,0.75,IN,1691254168
510,peterhead,57.5058,-1.7981,14.69,65,100,3.11,GB,1691254168
511,majene,-3.5403,118.9707,25.31,86,8,5.89,ID,1691254168
512,petauke,-14.2426,31.3253,21.65,46,62,4.47,ZM,1691254168
513,mirny,62.5353,113.9611,14.08,69,2,2.62,RU,1691254002
514,mochudi,-24.4167,26.15,18.33,33,0,2.45,BW,1691254169
515,eremo,45.1371,10.7354,25.27,66,62,0.89,IT,1691254169
516,iquique,-20.2208,-70.1431,19.02,68,1,2.29,CL,1691253935
517,lorengau,-2.0226,147.2712,27.3,78,77,5.47,PG,1691254170
518,voula,37.8422,23.7765,34.16,42,0,6.17,GR,1691254170
519,tegueste,28.5167,-16.3167,24.26,73,40,11.83,ES,1691254171
520,vryburg,-26.9566,24.7284,13.12,24,0,3.15,ZA,1691254171
521,yeniseysk,58.4497,92.1703,13.15,67,100,1.75,RU,1691254171
522,undurkhaan,47.3194,110.6556,12.96,94,44,2.25,MN,1691254171
523,maydanshakhr,34.3956,68.8662,23.82,17,0,2.9,AF,1691254171
524,pudozh,61.8099,36.5345,18.6,77,33,2.07,RU,1691254171
525,al muwayh,22.4333,41.7583,33.88,12,100,9.25,SA,1691254171
526,muisne,0.6,-80.0333,26.99,78,100,5.18,EC,1691254171
527,quelimane,-17.8786,36.8883,23.97,78,75,2.06,MZ,1691254172
528,terrigal,-33.45,151.45,14.94,85,92,7.84,AU,1691254172
529,citrus park,28.0784,-82.5698,35.19,68,40,3.6,US,1691254172
530,baker city,44.7749,-117.8344,19.22,63,75,0.0,US,1691254172
531,changleng,28.7,115.8167,30.69,74,42,1.14,CN,1691254172
532,dongkan,33.9997,119.8308,25.62,90,22,3.03,CN,1691254172
533,fort st. john,56.2499,-120.8529,14.94,82,20,2.06,CA,1691254173
534,shizunai-furukawacho,42.3339,142.3669,20.65,96,98,3.57,JP,1691253907
535,chiang saen,20.2751,100.0869,25.13,99,100,1.08,TH,1691254173
536,cativa,9.3606,-79.8436,33.44,76,68,4.92,PA,1691254173
537,turtas,58.9417,69.1325,18.17,94,82,1.55,RU,1691254173
538,baikonur,45.6167,63.3167,27.11,44,36,3.96,KZ,1691254173
539,bemidji,47.4736,-94.8803,26.14,68,0,1.54,US,1691254105
540,raduzhny,62.0961,77.475,17.66,54,5,2.79,RU,1691254173
541,anjozorobe,-18.4,47.8667,12.2,92,94,5.34,MG,1691254173
542,basco,20.4487,121.9702,28.13,88,100,14.16,PH,1691254173
543,black river,18.0264,-77.8487,33.4,57,0,5.47,JM,1691254173
544,kirkuk,35.4681,44.3922,38.04,13,0,2.0,IQ,1691253900
545,khandyga,62.6667,135.6,13.93,73,83,0.92,RU,1691254174
546,filipstad,59.7124,14.1683,17.3,71,42,4.04,SE,1691254174
547,al bayda',32.7627,21.7551,28.67,38,0,3.55,LY,1691254174
548,pader palwo,2.8006,33.135,20.91,82,95,1.54,UG,1691254174
549,sterlitamak,53.6246,55.9502,22.2,54,45,1.34,RU,1691254174
550,vilyuysk,63.7553,121.6247,16.93,58,100,3.86,RU,1691254174
551,vetlanda,57.4289,15.0776,17.81,57,95,2.93,SE,1691254174
552,peniche,39.3558,-9.3811,31.71,71,0,8.68,PT,1691254174
553,cill airne,52.05,-9.5167,15.03,88,75,4.12,IE,1691254174
554,nago,26.5881,127.9761,25.24,95,100,17.28,JP,1691254174
555,greenville,35.6127,-77.3663,28.41,74,40,0.0,US,1691253953
556,mangaratiba,-22.9597,-44.0406,28.48,66,0,2.39,BR,1691254175
557,pingnan,23.5543,110.3976,26.35,91,97,1.1,CN,1691254175
558,greenland,43.0362,-70.8328,27.81,71,40,0.89,US,1691254175
559,ndele,8.4109,20.6473,22.68,93,99,0.97,CF,1691254175
560,hadibu,12.65,54.0333,26.15,76,33,7.75,YE,1691254175
561,maluso,6.543,121.8753,26.68,86,31,1.52,PH,1691254175
562,edson,53.5835,-116.4356,18.08,67,0,0.51,CA,1691254175
563,essaouira,31.5125,-9.77,27.72,65,20,3.09,MA,1691254175
564,manokwari,-0.8667,134.0833,25.79,79,100,2.11,ID,1691254159
565,nizhnekamsk,55.6366,51.8245,26.44,61,0,3.0,RU,1691254176
566,imperatriz,-5.5264,-47.4917,31.03,66,75,2.06,BR,1691254176
567,abong mbang,3.9833,13.1833,22.09,95,91,1.07,CM,1691254176
568,okhotsk,59.3833,143.3,14.54,61,52,2.76,RU,1691254176
569,kone,-21.0595,164.8658,17.27,87,63,2.67,NC,1691254176
570,puerto aysen,-45.4,-72.7,6.32,93,99,2.0,CL,1691254095
571,taulaga,-11.0553,-171.0883,27.6,79,91,6.19,AS,1691254176
572,reyes,-14.3167,-67.3833,35.72,26,5,1.19,BO,1691254176
573,nemuro,43.3236,145.575,13.86,96,100,4.38,JP,1691254176
574,acapulco de juarez,16.8634,-99.8901,28.9,70,40,2.06,MX,1691253898
575,mariehamn,60.0973,19.9348,17.92,72,0,8.23,AX,1691254176
